ind,rating,timestamp
543,2.0,1996-04-04 13:44:48
937,5.0,1996-04-13 12:58:36
1842,8.0,1996-04-27 20:31:35
1901,12.0,1996-04-29 00:26:26
2976,16.0,1996-05-10 14:08:50
3945,17.0,1996-05-13 13:37:55
4167,20.0,1996-05-13 20:25:31
4443,23.0,1996-05-15 05:45:00
4827,26.0,1996-05-16 10:09:34
4870,27.0,1996-05-16 11:03:01
5428,31.0,1996-05-17 14:48:58
5665,36.0,1996-05-18 23:31:19
6039,39.0,1996-05-19 17:50:22
6290,41.0,1996-05-20 02:50:05
6693,45.0,1996-05-21 09:27:25
7159,50.0,1996-05-23 15:35:35
7403,55.0,1996-05-24 11:55:57
8006,60.0,1996-05-25 21:15:29
9112,65.0,1996-05-29 21:37:30
9245,70.0,1996-05-29 22:34:01
10458,73.0,1996-06-02 09:21:30
10707,76.0,1996-06-03 14:27:23
10885,81.0,1996-06-03 18:15:35
11484,85.0,1996-06-05 13:45:22
11650,88.0,1996-06-05 23:14:32
12185,92.0,1996-06-08 04:55:39
12380,97.0,1996-06-09 08:10:34
12600,102.0,1996-06-09 22:48:56
12778,105.0,1996-06-10 12:05:51
13365,108.0,1996-06-12 13:47:17
14260,111.0,1996-06-14 19:05:15
14821,115.0,1996-06-17 11:20:05
14841,119.0,1996-06-17 11:23:13
15070,123.0,1996-06-17 13:56:20
15177,126.0,1996-06-18 01:53:41
15254,129.0,1996-06-18 08:46:11
15458,132.0,1996-06-18 20:07:02
15691,136.0,1996-06-19 10:29:40
16084,139.0,1996-06-21 16:09:31
16307,144.0,1996-06-22 11:44:21
16559,147.0,1996-06-23 07:14:23
16799,150.0,1996-06-23 12:31:24
17846,154.0,1996-06-25 22:56:27
18098,158.0,1996-06-26 13:14:17
18283,161.0,1996-06-26 17:10:46
18465,165.0,1996-06-26 18:37:36
19144,169.0,1996-06-29 21:55:29
19297,174.0,1996-06-30 20:08:28
21011,177.0,1996-07-06 08:46:13
21297,182.0,1996-07-06 19:41:53
22070,187.0,1996-07-09 01:09:50
22135,191.0,1996-07-09 10:19:43
22482,195.0,1996-07-10 08:44:20
22692,200.0,1996-07-10 14:21:34
23827,204.0,1996-07-15 10:23:18
23982,207.0,1996-07-16 13:13:44
24093,211.0,1996-07-16 16:08:33
24214,215.0,1996-07-17 04:55:42
24299,218.0,1996-07-17 07:53:37
24703,221.0,1996-07-18 13:30:03
25550,224.0,1996-07-22 11:45:04
26381,227.0,1996-07-26 01:19:02
26675,230.0,1996-07-28 14:47:45
27305,233.0,1996-07-31 17:41:19
27588,234.0,1996-08-02 06:10:32
27617,237.0,1996-08-02 10:50:40
27796,238.0,1996-08-02 18:44:04
28172,243.0,1996-08-05 10:42:27
28729,245.0,1996-08-06 20:51:36
29318,249.0,1996-08-11 12:36:56
29856,253.0,1996-08-13 20:13:40
30749,256.0,1996-08-15 17:04:21
31083,259.0,1996-08-16 14:09:14
31894,263.0,1996-08-19 20:17:57
32298,267.0,1996-08-20 12:01:35
32550,270.0,1996-08-20 19:54:48
33040,274.0,1996-08-22 17:23:25
34190,279.0,1996-08-27 00:36:22
34480,283.0,1996-08-27 17:55:18
35452,286.0,1996-08-30 18:07:36
35897,290.0,1996-09-02 19:38:46
37164,293.0,1996-09-06 19:21:04
37348,296.0,1996-09-07 23:29:43
37403,300.0,1996-09-08 02:53:28
37951,303.0,1996-09-10 19:44:44
38627,308.0,1996-09-14 21:02:35
40525,311.0,1996-09-27 13:39:34
41189,315.0,1996-09-29 18:40:17
41571,318.0,1996-10-02 12:43:22
42214,321.0,1996-10-05 13:52:18
42257,325.0,1996-10-05 22:15:47
43370,328.0,1996-10-13 15:34:17
43561,331.0,1996-10-13 22:30:30
44238,334.0,1996-10-15 09:48:13
44645,338.0,1996-10-16 08:56:09
46134,342.0,1996-10-24 12:22:52
46935,345.0,1996-10-27 23:03:32
47591,346.0,1996-10-30 00:13:43
48276,350.0,1996-11-01 22:32:03
48860,351.0,1996-11-04 17:13:49
49381,355.0,1996-11-06 23:43:45
