ind,rating,timestamp
52328,4.0,1996-11-23 18:41:53
54929,8.0,1996-12-03 19:37:28
57582,13.0,1996-12-19 12:44:24
60805,16.0,1997-01-18 10:11:52
67738,21.0,1997-03-28 10:19:36
69603,24.0,1997-04-19 10:32:02
70544,28.0,1997-05-02 19:21:23
77598,32.0,1997-10-27 20:18:05
88270,36.0,1999-10-05 19:25:39
88598,40.0,1999-10-11 07:45:33
93573,44.0,1999-11-17 21:14:52
95316,48.0,1999-12-11 12:10:31
100550,51.0,2000-01-17 02:43:25
104518,56.0,2000-04-11 22:52:54
111136,58.0,2000-08-28 14:43:57
114604,63.0,2000-11-20 14:02:46
123439,68.0,2001-07-01 17:34:22
126568,72.0,2001-09-27 21:34:21
133876,75.0,2002-12-12 04:27:31
184610,78.5,2007-10-23 18:39:13
200724,82.0,2009-11-02 22:30:43
