ind,rating,timestamp
884626,3.0,1996-08-22 16:48:09
887106,6.0,1996-08-23 01:48:07
890543,10.0,1996-08-23 15:34:06
891627,14.0,1996-08-23 17:23:18
892665,17.0,1996-08-23 19:41:17
893228,21.0,1996-08-23 21:26:35
895308,24.0,1996-08-24 08:46:57
895753,27.0,1996-08-24 10:30:38
895817,30.0,1996-08-24 10:40:24
898027,33.0,1996-08-24 16:18:51
907129,36.0,1996-08-26 01:57:58
907396,37.0,1996-08-26 03:59:38
909190,38.0,1996-08-26 13:04:59
909866,41.0,1996-08-26 14:17:13
912586,45.0,1996-08-26 22:12:59
913727,48.0,1996-08-27 05:45:24
917275,51.0,1996-08-27 16:16:59
921311,54.0,1996-08-28 08:08:49
922196,56.0,1996-08-28 10:05:14
923620,60.0,1996-08-28 13:23:16
926332,63.0,1996-08-28 21:10:49
927807,66.0,1996-08-29 06:54:32
928383,69.0,1996-08-29 08:47:29
929938,72.0,1996-08-29 14:00:58
932923,76.0,1996-08-29 21:23:28
933142,80.0,1996-08-29 21:50:48
933493,83.0,1996-08-29 22:34:20
935503,87.0,1996-08-30 10:41:49
936172,91.0,1996-08-30 13:12:23
936958,95.0,1996-08-30 14:04:52
937295,99.0,1996-08-30 14:44:25
938953,102.0,1996-08-30 22:38:50
939733,105.0,1996-08-31 03:37:01
940766,110.0,1996-08-31 09:35:58
941402,113.0,1996-08-31 11:40:46
941420,116.0,1996-08-31 11:52:17
942289,119.0,1996-08-31 15:58:37
942489,122.0,1996-08-31 16:57:18
942534,125.0,1996-08-31 17:09:51
943789,126.0,1996-08-31 19:35:54
944090,129.0,1996-08-31 20:43:43
944773,133.0,1996-08-31 23:14:53
946187,134.0,1996-09-01 06:18:02
948899,137.0,1996-09-01 15:48:43
949004,139.0,1996-09-01 16:22:05
949250,143.0,1996-09-01 17:18:14
950767,147.0,1996-09-01 23:15:47
956255,151.0,1996-09-02 20:36:23
956297,155.0,1996-09-02 20:45:33
956745,159.0,1996-09-02 21:49:54
957764,164.0,1996-09-03 07:18:13
958192,167.0,1996-09-03 09:01:21
963714,170.0,1996-09-04 06:18:08
964234,175.0,1996-09-04 09:48:35
965521,178.0,1996-09-04 13:36:22
967937,182.0,1996-09-04 20:20:52
973541,186.0,1996-09-05 22:12:29
973932,187.0,1996-09-06 00:27:40
974011,191.0,1996-09-06 01:19:15
974124,194.0,1996-09-06 03:38:00
974837,197.0,1996-09-06 07:42:12
974986,198.0,1996-09-06 08:15:35
977659,203.0,1996-09-06 15:04:34
978427,206.0,1996-09-06 16:17:07
978738,210.0,1996-09-06 17:25:59
979700,214.0,1996-09-06 19:54:29
980872,217.0,1996-09-06 22:10:06
982590,220.0,1996-09-07 09:02:02
982760,225.0,1996-09-07 10:17:01
984315,228.0,1996-09-07 14:25:46
984425,231.0,1996-09-07 14:35:59
