ind,rating,timestamp
13,2.0,1996-03-16 07:48:13
14896,3.0,1996-06-17 11:42:30
22823,6.0,1996-07-11 07:56:07
27978,8.0,1996-08-04 19:50:30
36171,9.0,1996-09-03 07:19:28
47188,13.0,1996-10-28 03:19:41
49657,16.0,1996-11-08 15:18:41
51961,19.0,1996-11-22 17:00:12
52204,21.0,1996-11-23 18:20:51
56397,25.0,1996-12-13 16:25:14
59722,30.0,1997-01-02 18:03:24
59927,34.0,1997-01-04 10:41:42
63451,37.0,1997-02-16 06:42:18
67685,41.0,1997-03-28 10:07:10
68863,44.0,1997-04-07 03:51:15
70528,47.0,1997-05-02 19:09:37
71673,48.0,1997-05-11 07:25:00
74051,53.0,1997-06-11 14:57:57
76405,54.0,1997-07-15 18:58:19
77896,57.0,1997-11-13 11:19:39
83290,61.0,1998-08-16 13:19:24
83433,64.0,1998-08-20 16:05:34
88292,68.0,1999-10-05 19:40:10
88600,71.0,1999-10-11 07:45:33
93178,75.0,1999-11-13 12:59:00
112094,79.0,2000-09-24 15:55:12
114372,83.0,2000-11-20 08:34:36
128951,88.0,2002-01-09 02:02:39
136460,91.0,2003-03-26 14:11:16
180089,94.5,2007-03-21 21:07:51
