ind,rating,timestamp
6397,4.0,1996-03-29 16:45:24
7799,9.0,1996-03-30 17:17:42
17049,13.0,1996-04-05 17:32:15
17544,18.0,1996-04-06 03:35:01
17925,23.0,1996-04-06 11:57:06
19524,27.0,1996-04-07 14:58:40
19770,28.0,1996-04-07 20:37:06
20764,33.0,1996-04-08 14:47:02
20887,36.0,1996-04-08 16:58:32
21789,40.0,1996-04-09 09:46:11
25161,42.0,1996-04-10 19:14:44
25521,47.0,1996-04-11 00:24:14
25578,50.0,1996-04-11 01:33:42
25918,54.0,1996-04-11 10:31:09
26649,58.0,1996-04-11 15:02:44
31492,62.0,1996-04-14 13:16:47
38255,66.0,1996-04-17 20:56:01
39516,70.0,1996-04-18 15:46:13
40465,75.0,1996-04-19 10:32:42
40868,80.0,1996-04-19 14:37:22
43257,83.0,1996-04-21 03:17:40
44066,86.0,1996-04-21 15:11:22
46918,89.0,1996-04-23 09:23:00
54140,94.0,1996-04-26 13:15:27
58565,97.0,1996-04-29 10:40:55
59323,101.0,1996-04-29 16:08:21
66246,104.0,1996-05-02 16:57:55
67505,107.0,1996-05-03 09:51:29
69128,111.0,1996-05-04 10:06:19
70888,116.0,1996-05-05 09:41:03
74811,120.0,1996-05-07 08:08:19
75844,123.0,1996-05-07 15:56:25
78542,126.0,1996-05-08 18:07:29
80451,131.0,1996-05-09 05:16:17
81382,135.0,1996-05-09 08:49:25
81585,139.0,1996-05-09 09:33:20
81860,142.0,1996-05-09 10:14:44
82430,146.0,1996-05-09 11:41:41
83352,151.0,1996-05-09 13:28:01
85115,155.0,1996-05-09 19:10:07
85433,158.0,1996-05-09 19:45:57
85932,161.0,1996-05-09 21:13:53
87092,164.0,1996-05-10 01:59:31
88522,166.0,1996-05-10 09:56:59
88551,169.0,1996-05-10 09:59:04
89182,172.0,1996-05-10 10:37:52
90898,176.0,1996-05-10 14:15:40
91777,179.0,1996-05-10 16:35:30
96426,182.0,1996-05-11 14:46:03
96686,186.0,1996-05-11 15:21:26
98695,190.0,1996-05-11 23:04:03
100973,194.0,1996-05-12 09:03:31
101712,197.0,1996-05-12 10:39:39
103155,201.0,1996-05-12 12:52:11
104509,205.0,1996-05-12 16:09:46
106231,208.0,1996-05-12 20:23:02
106365,210.0,1996-05-12 20:57:00
109939,214.0,1996-05-13 10:36:40
114225,217.0,1996-05-13 18:54:09
119837,221.0,1996-05-14 11:11:25
120023,224.0,1996-05-14 11:28:21
127056,227.0,1996-05-15 11:44:36
127683,232.0,1996-05-15 14:03:04
133556,235.0,1996-05-16 11:58:28
134548,239.0,1996-05-16 13:28:17
135121,243.0,1996-05-16 14:18:48
143483,246.0,1996-05-17 17:59:01
143544,249.0,1996-05-17 18:03:49
145817,250.0,1996-05-18 02:04:18
146283,254.0,1996-05-18 06:02:52
152221,257.0,1996-05-18 21:48:18
155797,260.0,1996-05-19 11:07:32
156360,263.0,1996-05-19 12:39:53
158094,266.0,1996-05-19 17:10:03
158552,269.0,1996-05-19 17:53:21
159000,273.0,1996-05-19 18:20:50
159304,277.0,1996-05-19 19:26:59
160087,282.0,1996-05-19 21:22:51
160310,287.0,1996-05-19 21:46:29
161418,291.0,1996-05-20 01:28:45
162700,295.0,1996-05-20 06:13:23
168281,300.0,1996-05-20 23:21:39
168443,304.0,1996-05-20 23:52:49
170573,309.0,1996-05-21 12:08:42
171107,314.0,1996-05-21 12:59:56
172064,318.0,1996-05-21 13:36:19
172372,321.0,1996-05-21 13:47:37
175044,325.0,1996-05-21 20:22:20
176230,328.0,1996-05-22 01:04:40
178081,331.0,1996-05-22 10:40:22
188851,335.0,1996-05-23 17:01:30
189068,336.0,1996-05-23 17:31:24
190591,339.0,1996-05-23 20:02:10
193563,342.0,1996-05-24 07:38:32
195487,345.0,1996-05-24 12:33:11
196911,348.0,1996-05-24 15:22:03
200050,351.0,1996-05-24 22:39:11
200948,354.0,1996-05-25 04:41:24
201365,357.0,1996-05-25 06:04:50
202911,361.0,1996-05-25 10:52:59
203012,363.0,1996-05-25 11:00:35
203420,368.0,1996-05-25 12:06:22
204463,372.0,1996-05-25 14:40:19
204751,376.0,1996-05-25 15:14:49
205817,380.0,1996-05-25 17:48:50
205916,383.0,1996-05-25 17:53:32
209677,387.0,1996-05-26 09:36:06
210815,391.0,1996-05-26 12:28:20
213812,394.0,1996-05-26 19:34:05
214613,397.0,1996-05-26 20:54:35
215519,400.0,1996-05-26 23:33:17
217003,404.0,1996-05-27 06:08:15
219591,406.0,1996-05-27 13:42:18
222387,411.0,1996-05-27 20:24:15
236024,414.0,1996-05-30 12:19:24
239116,417.0,1996-05-30 18:10:51
239634,419.0,1996-05-30 18:57:00
241582,423.0,1996-05-30 23:00:32
247242,426.0,1996-05-31 17:08:58
247595,429.0,1996-05-31 18:04:30
249246,434.0,1996-05-31 21:46:17
253443,437.0,1996-06-01 16:56:58
256058,440.0,1996-06-01 23:54:45
257577,443.0,1996-06-02 09:38:55
263739,446.0,1996-06-03 12:16:31
265809,450.0,1996-06-03 15:41:28
266379,455.0,1996-06-03 17:37:41
269334,456.0,1996-06-04 00:58:05
272921,459.0,1996-06-04 12:17:53
272958,462.0,1996-06-04 12:19:25
279049,465.0,1996-06-05 06:11:54
281921,468.0,1996-06-05 12:13:41
284571,470.0,1996-06-05 16:51:51
286936,473.0,1996-06-05 23:09:47
288855,477.0,1996-06-06 08:00:15
292727,480.0,1996-06-06 14:09:29
294353,483.0,1996-06-06 18:03:28
296423,486.0,1996-06-07 01:41:16
301095,489.0,1996-06-07 11:37:28
302685,492.0,1996-06-07 13:48:13
304678,495.0,1996-06-07 18:22:12
304784,497.0,1996-06-07 18:35:41
305679,499.0,1996-06-07 22:10:41
306126,503.0,1996-06-07 23:58:12
309737,506.0,1996-06-08 14:49:02
309900,509.0,1996-06-08 15:09:48
313792,512.0,1996-06-09 02:34:50
318658,517.0,1996-06-09 17:54:24
320027,520.0,1996-06-09 20:44:31
324114,523.0,1996-06-10 09:51:17
324418,526.0,1996-06-10 10:09:48
325070,531.0,1996-06-10 11:08:54
326968,534.0,1996-06-10 14:23:58
327829,537.0,1996-06-10 15:09:47
327834,540.0,1996-06-10 15:10:19
328274,543.0,1996-06-10 16:35:30
329036,547.0,1996-06-10 17:50:13
334652,550.0,1996-06-11 09:50:35
340263,553.0,1996-06-11 20:06:58
340936,556.0,1996-06-11 23:59:12
344565,559.0,1996-06-12 13:12:21
346048,562.0,1996-06-12 14:44:25
346315,566.0,1996-06-12 15:11:31
349494,570.0,1996-06-13 00:18:42
349875,573.0,1996-06-13 01:14:29
350118,576.0,1996-06-13 03:37:56
351177,580.0,1996-06-13 07:06:26
352513,583.0,1996-06-13 09:00:08
355037,588.0,1996-06-13 12:16:16
360869,591.0,1996-06-13 23:17:56
364226,593.0,1996-06-14 11:25:55
365380,597.0,1996-06-14 13:37:17
366086,602.0,1996-06-14 15:02:20
372245,607.0,1996-06-15 19:45:01
375939,610.0,1996-06-16 14:55:57
376467,615.0,1996-06-16 15:50:51
376859,619.0,1996-06-16 16:39:35
377742,622.0,1996-06-16 19:28:48
382487,625.0,1996-06-17 11:18:31
384066,628.0,1996-06-17 14:06:53
384484,631.0,1996-06-17 14:46:22
391915,634.0,1996-06-18 12:37:52
392817,635.0,1996-06-18 14:10:05
395068,636.0,1996-06-18 21:03:09
395219,639.0,1996-06-18 22:12:22
395755,642.0,1996-06-18 23:09:18
396795,646.0,1996-06-19 05:47:34
410010,650.0,1996-06-20 17:32:32
411842,653.0,1996-06-20 22:44:38
412132,658.0,1996-06-21 00:14:26
417297,663.0,1996-06-21 15:33:23
