ind,rating,timestamp
524333,4.0,1996-07-02 16:17:29
705470,7.0,1996-07-25 13:24:37
727774,10.0,1996-07-31 11:11:28
732443,13.0,1996-08-01 12:37:41
733141,16.0,1996-08-01 14:04:20
733699,20.0,1996-08-01 15:23:09
736158,22.0,1996-08-02 04:32:20
738334,25.0,1996-08-02 13:05:07
741108,29.0,1996-08-02 20:17:27
742028,32.0,1996-08-02 23:43:54
744094,34.0,1996-08-03 13:20:55
746292,37.0,1996-08-03 21:43:48
747824,40.0,1996-08-04 10:00:24
748626,43.0,1996-08-04 14:24:29
750612,46.0,1996-08-04 21:33:50
752513,49.0,1996-08-05 10:02:04
752988,52.0,1996-08-05 11:02:31
753006,56.0,1996-08-05 11:13:50
753243,59.0,1996-08-05 11:45:59
753869,64.0,1996-08-05 13:19:30
755860,69.0,1996-08-05 20:51:41
756831,74.0,1996-08-06 06:01:28
757252,77.0,1996-08-06 06:39:33
757872,82.0,1996-08-06 09:09:51
758406,87.0,1996-08-06 10:21:33
759389,88.0,1996-08-06 12:51:49
760363,92.0,1996-08-06 15:12:49
761189,96.0,1996-08-06 18:00:18
762547,99.0,1996-08-07 00:22:55
763468,102.0,1996-08-07 07:42:28
764037,105.0,1996-08-07 09:02:46
764489,108.0,1996-08-07 10:02:34
766041,111.0,1996-08-07 13:45:42
766381,116.0,1996-08-07 14:34:34
766514,119.0,1996-08-07 14:59:41
767119,122.0,1996-08-07 16:37:12
767416,126.0,1996-08-07 17:23:24
767582,129.0,1996-08-07 17:38:23
768273,132.0,1996-08-07 19:50:53
770156,135.0,1996-08-08 08:05:50
770387,138.0,1996-08-08 08:36:17
772333,141.0,1996-08-08 13:36:36
774423,145.0,1996-08-08 21:13:18
775085,148.0,1996-08-09 00:48:02
775768,150.0,1996-08-09 07:26:10
776315,153.0,1996-08-09 09:31:56
776324,156.0,1996-08-09 09:32:48
777311,159.0,1996-08-09 12:53:47
777443,162.0,1996-08-09 13:22:50
779364,165.0,1996-08-09 19:46:32
779623,168.0,1996-08-09 20:11:57
