ind,rating,timestamp
833156,4.0,1996-08-16 09:32:29
836417,8.0,1996-08-16 13:57:12
837361,12.0,1996-08-16 15:21:12
843870,15.0,1996-08-17 10:39:08
845213,19.0,1996-08-17 13:42:14
1148720,23.0,1996-10-11 22:24:14
1152432,28.0,1996-10-12 12:33:28
1156677,31.0,1996-10-12 21:33:53
1233278,35.0,1996-10-23 12:50:10
1239266,39.0,1996-10-24 14:43:12
1247379,42.0,1996-10-25 20:20:43
1248743,47.0,1996-10-26 04:00:10
1251369,50.0,1996-10-26 14:54:10
1257004,53.0,1996-10-27 15:03:43
1266714,57.0,1996-10-29 10:40:08
1270393,62.0,1996-10-29 19:03:20
1272882,65.0,1996-10-30 07:51:02
1280466,68.0,1996-11-01 09:15:53
1284568,73.0,1996-11-01 23:01:40
1285104,76.0,1996-11-02 07:37:23
1286159,79.0,1996-11-02 10:55:00
1290808,82.0,1996-11-03 13:24:40
1301371,87.0,1996-11-05 09:52:58
1309185,92.0,1996-11-06 11:21:35
1319015,95.0,1996-11-07 11:56:39
1325516,100.0,1996-11-08 09:37:16
1329021,105.0,1996-11-08 17:30:01
1343472,108.0,1996-11-11 11:49:44
1375255,112.0,1996-11-18 12:29:34
1378665,116.0,1996-11-18 22:04:36
1408625,120.0,1996-11-24 00:09:30
1413632,123.0,1996-11-24 23:23:01
1422124,128.0,1996-11-26 05:58:21
1428809,133.0,1996-11-26 11:07:23
1444488,136.0,1996-11-29 05:24:58
1455145,141.0,1996-12-03 06:29:39
1455521,144.0,1996-12-03 09:03:18
1456206,148.0,1996-12-03 14:14:07
1457812,151.0,1996-12-03 23:40:26
1462846,156.0,1996-12-05 16:00:43
1468034,161.0,1996-12-07 12:20:10
1473734,164.0,1996-12-08 23:07:08
1478455,168.0,1996-12-09 20:06:24
1479948,172.0,1996-12-10 08:57:56
1490601,175.0,1996-12-12 14:37:03
1492447,179.0,1996-12-12 21:57:46
1497798,182.0,1996-12-13 17:45:59
1498377,187.0,1996-12-13 21:49:02
1502870,190.0,1996-12-14 23:36:55
1506919,193.0,1996-12-16 09:36:18
1508770,197.0,1996-12-16 15:23:50
1509741,202.0,1996-12-17 00:59:31
1511331,207.0,1996-12-17 11:30:12
1511539,211.0,1996-12-17 12:47:29
1515202,214.0,1996-12-18 12:35:20
1519300,218.0,1996-12-19 12:03:12
1519886,222.0,1996-12-19 13:24:58
1524211,226.0,1996-12-20 10:15:16
1526195,230.0,1996-12-20 21:00:21
1528385,235.0,1996-12-21 16:22:10
1530562,239.0,1996-12-22 11:09:41
1534320,242.0,1996-12-23 11:18:26
1534908,245.0,1996-12-23 12:29:48
1536494,248.0,1996-12-23 19:14:47
1537654,251.0,1996-12-24 11:13:23
1539985,254.0,1996-12-25 17:36:20
1541500,257.0,1996-12-26 09:17:00
1542458,262.0,1996-12-26 13:39:24
1544034,265.0,1996-12-26 21:28:58
1550716,268.0,1996-12-29 18:16:44
