ind,rating,timestamp
33156,2.0,1996-08-23 01:48:07
33432,4.0,1996-08-23 19:40:54
34326,8.0,1996-08-27 16:14:38
37689,11.0,1996-09-09 08:34:04
38878,14.0,1996-09-16 06:32:53
48384,15.0,1996-11-01 22:51:56
55238,18.0,1996-12-06 17:38:08
56264,21.0,1996-12-13 01:07:02
57352,23.0,1996-12-18 12:41:27
63336,25.0,1997-02-14 08:43:03
67923,29.0,1997-03-28 11:06:46
78387,30.0,1997-11-26 15:37:25
80023,33.0,1998-04-14 00:11:59
80460,35.0,1998-06-28 22:16:21
83428,37.0,1998-08-20 15:56:18
84175,40.0,1998-10-23 22:58:14
84734,44.0,1998-12-16 13:23:03
88239,47.0,1999-10-05 19:08:04
91945,52.0,1999-11-02 16:48:23
95181,53.0,1999-12-11 06:12:24
99135,58.0,1999-12-27 15:54:29
99809,59.0,2000-01-07 21:49:25
100477,62.0,2000-01-17 01:51:57
103635,66.0,2000-03-27 06:49:17
103707,67.0,2000-03-27 18:39:15
104297,70.0,2000-04-10 04:25:22
105487,72.0,2000-04-27 00:45:17
106399,76.0,2000-05-18 22:32:03
106935,80.0,2000-06-01 15:38:23
107025,82.0,2000-06-07 00:04:12
107324,86.0,2000-06-22 16:27:10
107781,89.0,2000-07-04 02:59:19
108468,92.0,2000-07-12 00:54:00
109341,95.0,2000-08-03 04:59:10
109616,98.0,2000-08-03 15:30:37
112311,101.0,2000-10-04 02:06:16
119963,104.0,2001-03-07 02:17:48
121214,107.0,2001-05-05 15:48:46
121705,108.0,2001-05-24 17:26:47
125915,113.0,2001-09-04 04:33:29
127018,116.0,2001-10-17 15:21:10
129437,120.0,2002-02-03 20:21:28
131302,123.0,2002-05-31 19:22:09
133202,127.0,2002-10-24 18:36:41
136443,130.0,2003-03-24 23:01:12
140140,134.5,2003-10-25 03:20:10
143578,137.5,2004-03-14 22:46:46
147621,141.5,2004-08-18 18:17:36
147826,143.5,2004-08-23 15:26:33
148702,146.5,2004-09-10 00:40:10
151784,149.5,2005-01-26 05:56:16
158859,152.5,2005-05-04 05:57:05
160940,156.0,2005-06-27 21:12:26
169439,159.0,2006-03-06 17:22:42
177706,162.0,2006-12-30 01:14:20
180376,164.0,2007-03-24 16:01:21
188860,167.5,2008-04-05 16:56:02
192282,171.5,2008-09-25 03:36:57
195304,175.5,2008-12-22 04:03:56
195523,179.5,2009-01-02 21:24:09
201302,180.5,2009-12-22 16:51:47
221164,181.0,2014-04-04 14:14:25
