ind,rating,timestamp
152,5.0,1996-03-27 14:11:21
441,10.0,1996-04-04 01:53:28
481,15.0,1996-04-04 07:11:33
516,19.0,1996-04-04 13:44:47
572,24.0,1996-04-05 13:04:14
621,29.0,1996-04-06 08:17:43
676,33.0,1996-04-08 18:03:33
824,38.0,1996-04-12 16:51:21
875,43.0,1996-04-13 12:58:32
1017,47.0,1996-04-15 07:34:19
1051,52.0,1996-04-15 14:04:58
1368,54.0,1996-04-22 16:31:39
1533,57.0,1996-04-23 16:40:29
1946,61.0,1996-04-29 16:07:13
2121,64.0,1996-05-01 15:53:27
2842,68.0,1996-05-10 01:41:56
2888,72.0,1996-05-10 06:25:36
3098,77.0,1996-05-11 06:02:45
3132,82.0,1996-05-11 11:18:27
3169,87.0,1996-05-11 12:28:42
3296,91.0,1996-05-11 19:54:48
3433,94.0,1996-05-11 23:33:13
3932,98.0,1996-05-13 13:30:02
4006,101.0,1996-05-13 14:40:14
4189,105.0,1996-05-13 20:34:02
4426,110.0,1996-05-15 05:37:48
4475,115.0,1996-05-15 08:14:17
4855,118.0,1996-05-16 10:46:18
4932,121.0,1996-05-16 14:03:12
5075,125.0,1996-05-17 05:37:45
5328,129.0,1996-05-17 11:50:45
5410,134.0,1996-05-17 14:43:35
5580,138.0,1996-05-18 10:10:46
5657,143.0,1996-05-18 23:27:08
5806,146.0,1996-05-19 09:28:23
5891,150.0,1996-05-19 14:39:29
6750,154.0,1996-05-21 11:46:09
7142,158.0,1996-05-23 15:31:55
7229,159.0,1996-05-23 17:49:40
7550,162.0,1996-05-24 17:39:07
7946,166.0,1996-05-25 20:05:35
7990,170.0,1996-05-25 21:10:45
8335,175.0,1996-05-26 23:16:46
8636,179.0,1996-05-27 20:17:28
9073,183.0,1996-05-29 21:28:50
9224,186.0,1996-05-29 22:28:43
9515,190.0,1996-05-30 14:29:31
9660,195.0,1996-05-30 19:22:44
9870,199.0,1996-05-31 09:22:49
10212,204.0,1996-06-01 17:28:25
10773,208.0,1996-06-03 15:06:06
10984,213.0,1996-06-03 19:44:25
11068,218.0,1996-06-04 07:43:47
11102,223.0,1996-06-04 09:27:20
11367,228.0,1996-06-05 12:47:32
11899,233.0,1996-06-07 11:07:36
12286,238.0,1996-06-08 23:48:09
12351,243.0,1996-06-09 08:06:11
12567,247.0,1996-06-09 22:30:24
13337,251.0,1996-06-12 13:42:28
13446,256.0,1996-06-12 15:47:11
13516,261.0,1996-06-12 16:21:27
13801,265.0,1996-06-13 13:18:26
13905,269.0,1996-06-13 16:38:32
14233,274.0,1996-06-14 19:01:45
14329,279.0,1996-06-14 22:08:43
14717,284.0,1996-06-17 11:03:49
14766,287.0,1996-06-17 11:08:09
15175,292.0,1996-06-18 01:53:25
15243,297.0,1996-06-18 08:41:15
15353,301.0,1996-06-18 18:34:52
15634,305.0,1996-06-19 09:59:32
15690,310.0,1996-06-19 10:29:40
15914,313.0,1996-06-20 15:01:23
16623,316.0,1996-06-23 09:19:14
16702,321.0,1996-06-23 11:04:50
16888,326.0,1996-06-23 15:50:39
16998,331.0,1996-06-23 19:18:58
17306,335.0,1996-06-24 10:30:00
17529,340.0,1996-06-25 08:17:02
17679,343.0,1996-06-25 09:51:47
17783,347.0,1996-06-25 16:31:02
18047,350.0,1996-06-26 12:49:30
18429,353.0,1996-06-26 18:34:19
18705,358.0,1996-06-27 12:07:50
19148,363.0,1996-06-29 21:55:49
19540,367.0,1996-07-01 23:25:44
19917,371.0,1996-07-03 07:20:11
20390,376.0,1996-07-04 09:12:00
20604,379.0,1996-07-04 16:44:40
20747,383.0,1996-07-05 12:00:37
20809,386.0,1996-07-05 12:48:37
21393,390.0,1996-07-06 22:14:20
21484,394.0,1996-07-07 09:47:25
21674,398.0,1996-07-07 19:03:18
21730,401.0,1996-07-07 21:24:37
21926,406.0,1996-07-08 15:20:32
21960,409.0,1996-07-08 15:48:31
22212,413.0,1996-07-09 11:03:37
22463,417.0,1996-07-10 08:38:56
22556,420.0,1996-07-10 10:32:05
23594,425.0,1996-07-14 07:50:05
23711,429.0,1996-07-15 07:32:30
23731,433.0,1996-07-15 08:09:56
23817,438.0,1996-07-15 10:20:05
23964,441.0,1996-07-16 13:09:39
24286,446.0,1996-07-17 07:50:52
24421,449.0,1996-07-17 18:40:39
24494,454.0,1996-07-18 06:56:12
24692,455.0,1996-07-18 13:26:06
25054,458.0,1996-07-19 13:55:11
25531,463.0,1996-07-22 11:33:25
25755,468.0,1996-07-23 11:03:19
26364,471.0,1996-07-25 23:14:58
28149,474.0,1996-08-05 10:36:50
28254,478.0,1996-08-05 12:01:20
28691,481.0,1996-08-06 20:47:34
29042,486.0,1996-08-08 18:41:48
29142,490.0,1996-08-09 17:00:55
29236,493.0,1996-08-11 04:16:23
29835,497.0,1996-08-13 20:07:58
30385,501.0,1996-08-15 06:02:09
30473,505.0,1996-08-15 08:35:26
30555,508.0,1996-08-15 11:52:54
31070,511.0,1996-08-16 13:56:51
31765,512.0,1996-08-19 07:02:32
33875,515.0,1996-08-25 20:14:17
