ind,rating,timestamp
90,3.0,1996-02-01 14:34:00
165,7.0,1996-02-02 12:37:01
189,11.0,1996-02-05 09:53:42
205,15.0,1996-02-08 10:56:19
232,19.0,1996-02-12 14:05:45
247,24.0,1996-02-15 13:00:01
286,29.0,1996-02-22 15:07:43
317,34.0,1996-02-22 16:30:53
354,35.0,1996-02-23 12:55:55
428,39.0,1996-02-28 07:14:37
1214,42.0,1996-03-04 15:06:28
1306,46.0,1996-03-08 13:57:32
1452,50.0,1996-03-10 18:15:42
1495,54.0,1996-03-12 15:15:17
1598,59.0,1996-03-14 04:02:54
2378,64.0,1996-03-21 10:30:20
2637,69.0,1996-03-24 12:10:52
2856,73.0,1996-03-27 00:37:40
2916,75.0,1996-03-27 07:23:13
4431,80.0,1996-03-28 17:23:14
5303,83.0,1996-03-29 03:38:51
5394,87.0,1996-03-29 06:24:25
6118,91.0,1996-03-29 14:26:10
6723,96.0,1996-03-29 21:24:20
6921,100.0,1996-03-30 01:28:02
7258,104.0,1996-03-30 10:40:32
7410,109.0,1996-03-30 12:55:11
7559,113.0,1996-03-30 14:41:37
7867,118.0,1996-03-30 19:12:30
7938,122.0,1996-03-30 20:10:46
8066,126.0,1996-03-30 20:47:21
8435,131.0,1996-03-31 02:47:54
8617,135.0,1996-03-31 10:12:38
8771,140.0,1996-03-31 13:00:37
9413,145.0,1996-03-31 18:52:01
9648,150.0,1996-03-31 20:09:16
9656,152.0,1996-03-31 20:41:21
9884,157.0,1996-04-01 10:21:34
9946,162.0,1996-04-01 11:18:35
10020,167.0,1996-04-01 12:01:58
10770,171.0,1996-04-01 20:37:53
11129,174.0,1996-04-02 09:00:18
11488,179.0,1996-04-02 12:04:35
12092,183.0,1996-04-02 15:46:44
12518,188.0,1996-04-02 20:47:41
12776,192.0,1996-04-03 02:05:27
12881,196.0,1996-04-03 03:24:55
13160,199.0,1996-04-03 07:49:43
13342,203.0,1996-04-03 09:24:30
13491,207.0,1996-04-03 10:30:38
13577,210.0,1996-04-03 12:19:17
13925,214.0,1996-04-03 16:49:19
13971,219.0,1996-04-03 17:20:12
14281,224.0,1996-04-04 02:46:48
14370,229.0,1996-04-04 05:44:13
14443,234.0,1996-04-04 06:56:11
14712,239.0,1996-04-04 12:09:18
14839,244.0,1996-04-04 13:34:39
15130,249.0,1996-04-04 15:08:48
15651,254.0,1996-04-04 21:16:58
16805,259.0,1996-04-05 15:41:27
17859,263.0,1996-04-06 09:09:08
18097,268.0,1996-04-06 14:19:34
18363,273.0,1996-04-06 18:19:16
18657,277.0,1996-04-06 23:18:02
18717,278.0,1996-04-07 00:25:29
19048,283.0,1996-04-07 09:52:20
19064,285.0,1996-04-07 10:04:49
19450,290.0,1996-04-07 13:48:01
19541,295.0,1996-04-07 15:00:17
19901,296.0,1996-04-08 05:51:40
21651,301.0,1996-04-09 09:19:14
21781,306.0,1996-04-09 09:31:16
22025,309.0,1996-04-09 10:51:40
22372,311.0,1996-04-09 12:47:27
22380,316.0,1996-04-09 12:51:12
22679,320.0,1996-04-09 16:50:22
23627,325.0,1996-04-10 07:19:56
24039,330.0,1996-04-10 10:11:25
24231,334.0,1996-04-10 12:03:06
24316,338.0,1996-04-10 12:34:57
24367,341.0,1996-04-10 13:18:16
24376,345.0,1996-04-10 13:21:30
24739,350.0,1996-04-10 14:58:04
25171,353.0,1996-04-10 19:28:25
25389,358.0,1996-04-10 21:05:36
25522,363.0,1996-04-11 00:24:14
25554,368.0,1996-04-11 00:38:40
25583,373.0,1996-04-11 01:33:42
25674,377.0,1996-04-11 07:56:36
26136,381.0,1996-04-11 12:34:13
26752,385.0,1996-04-11 16:15:51
27061,389.0,1996-04-11 18:12:29
27221,394.0,1996-04-11 20:41:03
27442,399.0,1996-04-11 22:49:02
27599,404.0,1996-04-12 08:46:46
28212,408.0,1996-04-12 14:49:34
28225,413.0,1996-04-12 15:00:39
29656,418.0,1996-04-13 11:10:34
29773,422.0,1996-04-13 11:46:54
30701,427.0,1996-04-13 20:47:02
30905,432.0,1996-04-13 23:03:30
31354,437.0,1996-04-14 10:06:58
31552,441.0,1996-04-14 14:27:49
32086,445.0,1996-04-14 18:02:08
32626,450.0,1996-04-15 00:22:41
34681,455.0,1996-04-16 07:25:45
35013,459.0,1996-04-16 13:04:31
35623,463.0,1996-04-16 16:36:37
36682,468.0,1996-04-17 07:27:32
36725,469.0,1996-04-17 08:45:46
36901,474.0,1996-04-17 10:42:35
37016,478.0,1996-04-17 11:17:14
37806,482.0,1996-04-17 16:50:09
