ind,rating,timestamp
30,4.0,1996-03-16 08:03:21
1302,8.0,1996-04-22 08:19:09
2692,13.0,1996-05-09 19:06:47
2846,16.0,1996-05-10 01:55:22
2977,20.0,1996-05-10 14:09:16
9145,24.0,1996-05-29 21:44:19
10126,27.0,1996-06-01 13:01:35
10369,31.0,1996-06-02 07:02:02
12298,34.0,1996-06-09 00:00:02
14999,37.0,1996-06-17 13:46:06
16057,41.0,1996-06-21 13:01:02
16164,45.0,1996-06-22 00:03:24
17391,48.0,1996-06-24 17:51:21
17744,51.0,1996-06-25 15:54:50
26871,54.0,1996-07-30 20:33:28
28194,57.0,1996-08-05 10:54:37
30113,61.0,1996-08-14 10:53:45
30660,65.0,1996-08-15 15:50:58
31417,68.0,1996-08-17 00:41:28
31976,72.0,1996-08-20 09:00:22
41833,76.0,1996-10-03 09:58:58
42226,79.0,1996-10-05 13:56:51
42707,84.0,1996-10-09 10:34:44
42757,87.0,1996-10-09 23:08:50
42844,88.0,1996-10-11 01:06:57
43241,90.0,1996-10-13 13:47:00
43380,93.0,1996-10-13 15:41:46
43707,98.0,1996-10-14 06:00:50
44196,103.0,1996-10-15 05:47:51
45070,108.0,1996-10-18 18:20:35
46149,113.0,1996-10-24 12:32:13
46966,118.0,1996-10-27 23:09:33
47175,123.0,1996-10-28 03:11:36
47469,127.0,1996-10-29 12:00:44
48048,129.0,1996-11-01 09:35:33
50552,132.0,1996-11-14 07:47:57
51949,137.0,1996-11-22 16:52:33
52178,140.0,1996-11-23 18:16:00
52858,144.0,1996-11-25 21:17:12
52987,147.0,1996-11-26 02:34:59
53716,150.0,1996-11-26 11:40:12
54669,153.0,1996-11-29 18:55:03
54741,156.0,1996-11-30 21:54:20
54783,159.0,1996-12-02 11:03:54
55103,163.0,1996-12-05 19:55:20
55151,166.0,1996-12-06 16:51:52
55397,169.0,1996-12-07 21:21:15
55506,172.0,1996-12-08 19:32:33
55578,175.0,1996-12-10 06:55:28
55680,178.0,1996-12-10 16:02:53
56435,181.0,1996-12-13 17:54:17
56969,184.0,1996-12-16 17:49:33
57021,188.0,1996-12-17 12:51:18
57390,189.0,1996-12-18 13:35:46
57525,192.0,1996-12-19 03:47:40
57560,197.0,1996-12-19 12:31:33
57779,202.0,1996-12-20 04:52:27
58098,204.0,1996-12-21 18:11:24
58183,207.0,1996-12-22 03:35:36
58300,210.0,1996-12-23 04:15:10
58925,211.0,1996-12-28 11:49:25
59016,215.0,1996-12-28 19:59:09
59186,217.0,1996-12-29 19:19:33
59909,222.0,1997-01-04 10:39:37
59968,226.0,1997-01-04 11:51:41
60030,231.0,1997-01-04 19:58:39
60108,235.0,1997-01-05 10:55:23
60327,238.0,1997-01-07 20:23:04
60450,241.0,1997-01-09 12:24:37
60702,246.0,1997-01-15 09:59:35
61310,249.0,1997-01-23 21:09:39
61416,253.0,1997-01-24 13:59:35
61454,256.0,1997-01-24 14:02:57
61569,258.0,1997-01-25 19:03:49
61635,261.0,1997-01-26 12:45:54
61744,263.0,1997-01-26 17:19:21
62065,266.0,1997-01-30 14:16:47
62267,269.0,1997-02-01 21:59:44
62317,274.0,1997-02-02 22:33:10
62564,278.0,1997-02-05 13:39:13
62625,282.0,1997-02-05 21:06:13
62774,283.0,1997-02-08 12:14:52
62869,286.0,1997-02-09 15:57:47
63216,290.0,1997-02-12 11:34:39
63361,293.0,1997-02-14 18:55:45
63435,297.0,1997-02-16 03:51:02
63478,299.0,1997-02-16 10:19:17
63531,304.0,1997-02-16 21:06:13
63640,307.0,1997-02-17 22:27:16
