ind,rating,timestamp
1331,4.0,1996-03-08 14:17:37
1381,7.0,1996-03-08 21:09:04
1891,11.0,1996-03-16 11:29:55
2246,15.0,1996-03-21 07:50:44
2611,18.0,1996-03-24 06:35:16
2744,23.0,1996-03-26 11:38:56
2887,27.0,1996-03-27 00:48:24
2935,31.0,1996-03-27 07:35:07
3193,35.0,1996-03-27 13:23:53
3345,37.0,1996-03-27 17:52:14
4268,42.0,1996-03-28 14:03:03
4663,47.0,1996-03-28 19:46:35
5300,49.0,1996-03-29 01:54:29
5351,53.0,1996-03-29 03:52:42
5416,57.0,1996-03-29 06:31:05
5676,61.0,1996-03-29 09:59:23
5878,65.0,1996-03-29 11:35:32
5947,69.0,1996-03-29 12:16:21
6023,70.0,1996-03-29 12:18:19
6205,73.0,1996-03-29 14:52:56
6358,77.0,1996-03-29 15:50:21
6933,81.0,1996-03-30 01:36:24
8164,86.0,1996-03-30 21:14:06
8230,91.0,1996-03-30 21:31:03
8298,96.0,1996-03-30 22:11:26
8353,100.0,1996-03-31 00:13:38
8395,104.0,1996-03-31 00:26:05
8888,107.0,1996-03-31 14:19:10
8989,111.0,1996-03-31 16:04:08
9052,116.0,1996-03-31 16:22:23
9290,121.0,1996-03-31 18:02:26
9455,125.0,1996-03-31 19:15:15
9549,128.0,1996-03-31 19:25:16
9735,132.0,1996-03-31 20:59:00
9751,136.0,1996-03-31 21:14:55
10313,140.0,1996-04-01 14:37:40
10512,142.0,1996-04-01 17:31:49
10796,147.0,1996-04-01 20:45:55
10871,150.0,1996-04-01 21:51:35
10943,155.0,1996-04-01 22:00:04
11094,159.0,1996-04-02 06:40:04
11765,163.0,1996-04-02 13:19:28
12112,168.0,1996-04-02 15:52:30
12173,172.0,1996-04-02 15:55:03
12366,177.0,1996-04-02 18:45:42
12954,180.0,1996-04-03 04:36:40
13043,184.0,1996-04-03 05:51:00
13264,188.0,1996-04-03 08:37:09
14312,193.0,1996-04-04 03:33:51
15340,198.0,1996-04-04 15:58:32
15404,203.0,1996-04-04 16:22:15
15472,207.0,1996-04-04 16:53:26
15537,210.0,1996-04-04 17:26:29
15627,215.0,1996-04-04 21:11:49
16003,220.0,1996-04-05 09:11:07
16217,225.0,1996-04-05 09:47:33
16974,230.0,1996-04-05 16:58:27
17154,235.0,1996-04-05 18:27:10
17664,240.0,1996-04-06 07:14:06
17855,244.0,1996-04-06 09:06:18
18444,248.0,1996-04-06 19:31:23
18810,253.0,1996-04-07 00:57:13
19345,257.0,1996-04-07 12:03:23
19707,261.0,1996-04-07 17:31:19
19887,264.0,1996-04-08 05:26:47
19941,269.0,1996-04-08 06:01:57
20197,273.0,1996-04-08 10:16:50
20415,278.0,1996-04-08 12:17:26
20461,280.0,1996-04-08 12:32:29
20773,285.0,1996-04-08 14:52:34
20800,289.0,1996-04-08 15:46:46
21560,294.0,1996-04-09 08:28:08
21805,298.0,1996-04-09 09:47:05
21899,303.0,1996-04-09 10:02:58
22013,308.0,1996-04-09 10:48:52
22193,313.0,1996-04-09 11:05:37
22263,318.0,1996-04-09 11:12:24
22343,323.0,1996-04-09 12:41:35
22442,327.0,1996-04-09 13:15:24
22967,332.0,1996-04-09 18:00:57
23159,337.0,1996-04-09 20:13:44
23232,342.0,1996-04-09 21:19:16
23944,347.0,1996-04-10 09:26:18
24200,352.0,1996-04-10 11:46:12
24276,353.0,1996-04-10 12:15:25
24536,357.0,1996-04-10 13:48:01
25120,361.0,1996-04-10 19:00:23
25395,365.0,1996-04-10 21:45:02
27018,369.0,1996-04-11 18:07:48
27169,373.0,1996-04-11 20:13:21
27425,376.0,1996-04-11 21:54:55
27505,381.0,1996-04-12 01:14:17
27704,386.0,1996-04-12 10:15:37
27808,391.0,1996-04-12 11:09:39
28393,396.0,1996-04-12 15:53:02
28448,400.0,1996-04-12 15:53:28
28704,404.0,1996-04-12 17:07:58
29008,409.0,1996-04-12 18:29:55
29105,414.0,1996-04-12 18:46:27
29410,419.0,1996-04-12 23:40:33
29819,421.0,1996-04-13 12:18:26
29956,426.0,1996-04-13 12:58:35
30020,429.0,1996-04-13 13:01:44
30434,433.0,1996-04-13 17:19:47
30619,438.0,1996-04-13 18:54:25
30734,443.0,1996-04-13 21:05:11
30817,448.0,1996-04-13 21:23:08
30979,453.0,1996-04-14 00:52:24
31313,458.0,1996-04-14 09:59:23
31387,463.0,1996-04-14 11:21:20
31462,468.0,1996-04-14 12:42:24
32060,473.0,1996-04-14 17:57:04
32283,477.0,1996-04-14 19:03:04
32483,481.0,1996-04-14 20:50:20
32590,486.0,1996-04-14 22:31:01
33007,490.0,1996-04-15 09:11:46
33336,495.0,1996-04-15 12:14:40
33402,500.0,1996-04-15 13:28:57
33706,505.0,1996-04-15 17:04:53
33859,507.0,1996-04-15 18:54:44
34000,512.0,1996-04-15 19:44:15
34036,514.0,1996-04-15 20:51:46
34387,517.0,1996-04-16 00:22:53
34549,521.0,1996-04-16 04:26:01
34858,526.0,1996-04-16 10:46:16
34982,530.0,1996-04-16 11:46:54
35069,533.0,1996-04-16 13:08:41
35722,537.0,1996-04-16 16:55:15
36202,541.0,1996-04-16 21:24:21
36444,545.0,1996-04-17 04:44:11
36510,549.0,1996-04-17 04:59:40
36566,554.0,1996-04-17 05:43:31
36990,559.0,1996-04-17 11:12:21
37133,564.0,1996-04-17 12:48:49
37244,568.0,1996-04-17 13:38:53
37621,572.0,1996-04-17 16:01:48
37768,577.0,1996-04-17 16:49:35
37840,582.0,1996-04-17 16:52:36
37963,584.0,1996-04-17 17:22:41
38871,588.0,1996-04-18 10:37:42
38915,592.0,1996-04-18 10:51:33
39308,597.0,1996-04-18 12:56:02
39601,602.0,1996-04-18 15:58:26
39779,606.0,1996-04-18 17:56:39
39864,610.0,1996-04-18 18:16:18
40114,615.0,1996-04-18 20:54:01
40220,619.0,1996-04-19 07:27:16
40373,623.0,1996-04-19 09:11:57
41529,626.0,1996-04-20 04:49:15
41692,631.0,1996-04-20 09:43:02
41740,636.0,1996-04-20 09:48:26
41919,637.0,1996-04-20 10:52:23
42141,641.0,1996-04-20 12:45:49
42577,646.0,1996-04-20 16:14:30
42731,651.0,1996-04-20 17:22:54
42866,655.0,1996-04-20 18:41:37
43134,660.0,1996-04-20 20:58:22
43206,662.0,1996-04-20 23:33:06
43331,667.0,1996-04-21 04:53:27
43913,671.0,1996-04-21 14:21:58
45462,675.0,1996-04-22 13:01:47
45981,679.0,1996-04-22 17:55:18
46360,683.0,1996-04-22 21:04:19
46689,687.0,1996-04-23 04:23:36
46822,690.0,1996-04-23 07:42:03
47027,695.0,1996-04-23 09:47:30
47585,698.0,1996-04-23 12:29:33
48307,702.0,1996-04-23 17:34:53
49265,705.0,1996-04-24 03:28:34
49311,710.0,1996-04-24 03:50:55
49361,713.0,1996-04-24 04:24:30
49445,717.0,1996-04-24 05:44:40
49823,721.0,1996-04-24 10:18:57
49941,724.0,1996-04-24 11:44:32
50031,727.0,1996-04-24 12:58:48
50119,730.0,1996-04-24 13:30:40
50752,733.0,1996-04-24 16:28:50
51102,736.0,1996-04-24 19:55:38
51686,739.0,1996-04-25 13:14:54
51694,741.0,1996-04-25 13:22:42
51975,744.0,1996-04-25 15:23:50
52142,748.0,1996-04-25 16:39:13
52676,751.0,1996-04-25 21:19:30
53214,755.0,1996-04-26 07:23:09
53450,759.0,1996-04-26 08:03:00
53623,764.0,1996-04-26 08:48:43
53821,767.0,1996-04-26 09:36:47
53892,770.0,1996-04-26 10:45:37
54081,773.0,1996-04-26 12:51:07
54234,777.0,1996-04-26 13:44:11
54272,780.0,1996-04-26 13:49:27
