ind,rating,timestamp
150,4.0,1996-03-27 14:11:21
165,8.0,1996-03-28 15:05:40
192,12.0,1996-03-29 15:25:22
245,17.0,1996-03-29 17:04:19
280,21.0,1996-03-30 08:00:18
330,24.0,1996-03-30 15:00:48
381,28.0,1996-04-02 15:20:55
413,33.0,1996-04-02 15:55:03
476,37.0,1996-04-04 07:11:33
526,41.0,1996-04-04 13:44:47
726,43.0,1996-04-10 10:24:03
744,47.0,1996-04-10 14:27:49
774,50.0,1996-04-12 10:22:59
829,53.0,1996-04-12 16:51:21
887,58.0,1996-04-13 12:58:32
965,62.0,1996-04-13 17:04:29
1010,65.0,1996-04-15 07:34:19
1070,67.0,1996-04-16 10:46:15
1100,71.0,1996-04-16 15:39:12
1126,74.0,1996-04-16 21:30:02
1160,78.0,1996-04-19 18:12:27
1223,82.0,1996-04-20 23:33:06
1315,85.0,1996-04-22 16:04:20
1338,88.0,1996-04-22 16:17:36
1507,91.0,1996-04-23 16:35:02
1530,95.0,1996-04-23 16:40:03
1565,98.0,1996-04-23 17:16:07
1602,100.0,1996-04-23 20:52:00
1650,104.0,1996-04-24 03:35:02
1672,108.0,1996-04-25 21:16:29
1724,111.0,1996-04-26 08:07:57
1783,114.0,1996-04-27 17:45:12
1922,117.0,1996-04-29 16:00:14
2016,122.0,1996-04-30 15:15:50
2041,126.0,1996-04-30 17:54:09
2077,130.0,1996-04-30 23:51:43
2116,133.0,1996-05-01 15:51:53
2162,136.0,1996-05-02 08:44:59
2246,139.0,1996-05-03 16:33:33
2274,140.0,1996-05-04 14:18:48
2327,144.0,1996-05-06 11:31:26
2362,147.0,1996-05-07 03:49:50
2387,151.0,1996-05-08 11:45:25
2620,154.0,1996-05-09 13:32:19
2644,158.0,1996-05-09 18:51:58
2734,163.0,1996-05-09 23:09:17
2795,164.0,1996-05-09 23:38:43
2816,167.0,1996-05-09 23:57:48
2910,171.0,1996-05-10 08:44:39
2934,174.0,1996-05-10 14:00:31
3010,177.0,1996-05-10 17:06:53
3060,181.0,1996-05-11 05:35:51
3114,184.0,1996-05-11 11:14:49
3157,187.0,1996-05-11 12:26:24
3195,189.0,1996-05-11 13:57:13
3225,193.0,1996-05-11 18:41:50
3280,194.0,1996-05-11 19:48:33
3344,197.0,1996-05-11 21:14:54
3404,200.0,1996-05-11 23:30:00
3468,203.0,1996-05-12 03:34:35
3506,206.0,1996-05-12 05:46:27
3597,210.0,1996-05-12 06:49:05
3641,212.0,1996-05-12 08:31:05
3682,216.0,1996-05-12 08:49:54
3757,218.0,1996-05-12 09:41:18
3777,219.0,1996-05-12 12:59:22
3870,223.0,1996-05-13 12:33:47
3916,226.0,1996-05-13 13:23:26
3971,228.0,1996-05-13 14:29:00
4032,231.0,1996-05-13 16:08:20
4060,232.0,1996-05-13 18:31:08
4102,235.0,1996-05-13 20:14:51
4162,238.0,1996-05-13 20:24:50
4206,241.0,1996-05-13 21:15:56
4241,244.0,1996-05-14 10:20:06
4271,247.0,1996-05-14 15:23:39
4356,251.0,1996-05-15 02:28:04
4383,253.0,1996-05-15 02:50:06
4397,256.0,1996-05-15 05:31:14
4573,259.0,1996-05-15 13:15:06
4623,262.0,1996-05-15 20:36:24
4641,265.0,1996-05-15 21:24:28
4677,267.0,1996-05-16 05:57:04
4736,270.0,1996-05-16 07:57:00
4779,273.0,1996-05-16 09:35:35
4920,275.0,1996-05-16 14:00:42
4945,276.0,1996-05-16 14:05:49
4988,281.0,1996-05-16 17:23:15
5006,285.0,1996-05-16 17:51:36
5130,288.0,1996-05-17 06:20:34
5155,291.0,1996-05-17 07:00:34
5190,295.0,1996-05-17 09:11:11
5299,298.0,1996-05-17 11:42:19
5351,301.0,1996-05-17 12:25:27
5504,305.0,1996-05-18 05:10:32
5533,307.0,1996-05-18 06:39:05
5685,310.0,1996-05-19 03:40:39
5731,314.0,1996-05-19 06:56:03
5756,318.0,1996-05-19 09:22:39
5848,321.0,1996-05-19 14:30:05
5907,325.0,1996-05-19 16:21:28
5942,328.0,1996-05-19 17:00:56
6097,331.0,1996-05-19 18:53:29
6209,335.0,1996-05-19 22:03:53
6239,338.0,1996-05-19 22:38:04
6325,342.0,1996-05-20 03:01:11
6381,345.0,1996-05-20 06:04:17
6443,349.0,1996-05-20 07:28:20
6485,352.0,1996-05-20 09:29:14
6572,355.0,1996-05-20 13:09:51
6620,358.0,1996-05-20 21:10:31
6643,361.0,1996-05-21 08:34:58
6674,365.0,1996-05-21 09:23:24
6710,368.0,1996-05-21 10:16:51
6767,371.0,1996-05-21 19:17:36
