ind,rating,timestamp
516897,3.0,1996-07-02 00:09:43
683840,6.0,1996-07-20 15:40:05
693738,10.0,1996-07-23 10:03:23
699909,14.0,1996-07-24 10:53:47
713608,19.0,1996-07-27 17:01:39
716029,23.0,1996-07-28 15:13:13
717094,26.0,1996-07-29 00:39:38
722564,27.0,1996-07-30 09:59:46
731304,32.0,1996-08-01 08:48:17
735895,34.0,1996-08-02 01:19:34
752270,35.0,1996-08-05 09:20:26
753885,40.0,1996-08-05 13:19:56
780250,45.0,1996-08-09 21:51:44
810969,49.0,1996-08-14 11:34:04
935924,52.0,1996-08-30 12:39:57
990902,56.0,1996-09-08 15:17:07
1002262,59.0,1996-09-11 00:03:06
1033437,60.0,1996-09-17 11:51:44
1056736,63.0,1996-09-22 15:46:53
1087422,65.0,1996-09-29 12:49:09
1139525,68.0,1996-10-09 13:21:28
1140729,72.0,1996-10-09 21:54:42
1141461,76.0,1996-10-10 08:54:54
1142243,81.0,1996-10-10 14:47:50
1155326,84.0,1996-10-12 18:48:19
1298157,85.0,1996-11-04 21:19:32
1342899,86.0,1996-11-11 10:00:02
1407103,89.0,1996-11-23 18:39:48
1439954,92.0,1996-11-27 20:28:11
1452874,94.0,1996-12-02 12:19:26
1461722,98.0,1996-12-05 10:48:26
1461965,100.0,1996-12-05 11:03:47
1463987,105.0,1996-12-05 21:51:02
1465087,110.0,1996-12-06 11:42:02
1469423,115.0,1996-12-07 16:44:59
1482053,120.0,1996-12-10 13:31:58
1482439,124.0,1996-12-10 14:43:34
1483864,129.0,1996-12-11 00:38:52
1486526,134.0,1996-12-11 15:58:19
1491546,137.0,1996-12-12 17:29:54
1496880,140.0,1996-12-13 14:59:04
1500726,142.0,1996-12-14 14:27:15
1504100,147.0,1996-12-15 15:31:03
1504148,152.0,1996-12-15 16:06:29
1505518,157.0,1996-12-15 22:58:42
1506451,162.0,1996-12-16 07:45:30
1509956,164.0,1996-12-17 03:17:41
1515658,169.0,1996-12-18 13:56:01
1516260,174.0,1996-12-18 16:39:26
1516865,179.0,1996-12-18 20:09:16
1519623,184.0,1996-12-19 12:43:31
1524580,187.0,1996-12-20 12:11:39
1526444,190.0,1996-12-20 21:44:29
1529001,195.0,1996-12-21 23:48:38
1540789,199.0,1996-12-26 03:55:31
1550506,203.0,1996-12-29 17:14:49
1555812,206.0,1996-12-31 12:03:09
1557588,207.0,1997-01-01 05:19:07
1558661,210.0,1997-01-01 15:16:08
1559851,213.0,1997-01-01 21:13:31
1562775,216.0,1997-01-02 15:02:14
1573596,219.0,1997-01-06 13:23:26
1574194,223.0,1997-01-06 18:41:32
1574387,227.0,1997-01-06 19:04:57
1575460,228.0,1997-01-07 07:53:54
1597490,231.0,1997-01-18 16:56:36
1600046,234.0,1997-01-19 14:43:54
1600678,237.0,1997-01-19 18:18:55
1606931,242.0,1997-01-21 19:23:36
1607396,245.0,1997-01-21 22:44:06
1613197,250.0,1997-01-23 17:34:55
1615346,252.0,1997-01-24 08:33:58
1618150,255.0,1997-01-24 22:49:17
1618481,258.0,1997-01-25 01:41:12
1626511,263.0,1997-01-27 16:13:38
1629490,266.0,1997-01-28 16:41:05
1629677,269.0,1997-01-28 18:42:15
1633283,273.0,1997-01-29 19:56:40
1648684,276.0,1997-02-05 21:15:39
1660811,279.0,1997-02-11 22:54:46
1669102,283.0,1997-02-18 06:37:23
1673800,288.0,1997-02-20 17:22:35
1687216,291.0,1997-02-27 11:15:42
1690189,294.0,1997-02-28 23:37:18
1690929,298.0,1997-03-01 11:19:29
1697565,302.0,1997-03-04 18:27:12
1702902,307.0,1997-03-07 05:33:46
1708599,310.0,1997-03-09 08:01:15
1713028,312.0,1997-03-10 16:33:08
1713920,316.0,1997-03-10 21:55:55
1723408,320.0,1997-03-14 19:28:15
1740753,323.0,1997-03-21 15:56:10
1744655,328.0,1997-03-22 21:18:21
1747553,331.0,1997-03-24 05:40:02
1751941,334.0,1997-03-26 00:18:59
1754122,338.0,1997-03-26 22:26:47
1755393,343.0,1997-03-27 12:57:39
1777472,346.0,1997-04-04 14:09:50
1781004,350.0,1997-04-05 13:48:47
1787646,353.0,1997-04-07 14:30:56
1809928,356.0,1997-04-18 05:37:31
1817003,359.0,1997-04-21 19:06:35
1818752,363.0,1997-04-22 22:25:25
1821247,368.0,1997-04-24 05:14:54
1823577,371.0,1997-04-25 08:46:41
1841169,374.0,1997-05-02 16:18:38
1850328,378.0,1997-05-05 15:48:45
1850801,382.0,1997-05-05 16:49:54
1859642,387.0,1997-05-10 16:13:59
1864396,388.0,1997-05-11 15:10:47
1866400,391.0,1997-05-13 23:23:45
1875207,394.0,1997-05-19 02:50:52
1876536,397.0,1997-05-19 14:52:27
1888751,401.0,1997-05-25 11:53:49
1897255,406.0,1997-05-29 11:24:54
1900621,410.0,1997-05-30 17:13:29
1908718,414.0,1997-06-04 10:37:38
1913531,417.0,1997-06-06 09:11:36
1933768,421.0,1997-06-16 23:38:31
1953818,423.0,1997-06-26 08:44:23
1956728,426.0,1997-06-27 12:02:48
1963509,429.0,1997-07-01 13:09:23
1994978,432.0,1997-07-19 20:02:57
2012635,434.0,1997-09-27 19:42:08
2019508,437.0,1997-10-14 05:15:21
2028427,438.0,1997-11-07 22:14:56
2038930,441.0,1997-11-18 10:29:26
2041524,442.0,1997-11-20 21:13:13
2047080,446.0,1997-11-30 16:40:38
2064180,447.0,1998-01-11 23:50:25
2067566,448.0,1998-01-23 04:00:02
2079126,450.0,1998-02-27 00:02:20
2101933,452.0,1998-05-31 17:55:51
2102163,455.0,1998-06-02 00:27:17
2117750,457.0,1998-07-18 18:20:38
2140836,459.0,1998-07-28 19:15:26
2238650,462.0,1999-09-27 19:29:33
2325663,466.0,1999-10-20 00:47:52
2353287,469.0,1999-10-31 17:21:58
2409730,473.0,1999-11-20 21:25:29
2552584,476.0,1999-12-26 06:53:05
2781414,478.0,2000-06-12 07:42:43
2874558,481.0,2000-08-14 21:21:00
3031662,486.0,2000-11-28 21:20:19
3170039,490.0,2001-05-25 16:11:25
3277423,495.0,2001-09-22 23:23:22
3314399,499.0,2001-11-24 04:48:40
3314404,502.0,2001-11-24 04:51:47
3323049,503.0,2001-12-08 15:49:22
3324559,507.0,2001-12-10 02:49:49
3330165,511.0,2001-12-18 23:54:28
3340594,516.0,2002-01-05 03:23:30
3378003,517.0,2002-03-15 16:25:43
3396029,520.0,2002-04-22 17:48:47
3447428,522.0,2002-08-26 23:04:00
3484744,526.0,2002-12-02 21:20:20
3500227,530.0,2003-01-04 05:44:51
3596267,533.5,2003-06-30 05:46:00
3642061,536.0,2003-10-05 07:27:01
4043624,540.0,2005-03-24 18:35:31
4209409,544.0,2005-08-22 08:11:34
4421353,546.5,2006-07-11 07:58:00
4469632,549.5,2006-10-04 13:24:53
4706744,553.5,2007-12-03 20:48:22
4947193,556.5,2009-02-01 13:51:42
5008062,558.5,2009-06-20 05:09:26
5076648,561.5,2010-01-03 16:03:39
5099530,564.0,2010-03-06 21:18:45
5179169,567.0,2010-10-06 03:18:37
5293449,569.5,2011-09-03 21:43:29
