ind,rating,timestamp
75564,3.0,1996-05-07 13:37:49
80250,6.0,1996-05-09 02:39:31
80294,8.0,1996-05-09 02:58:06
90684,9.0,1996-05-10 13:46:07
91842,10.0,1996-05-10 16:39:27
93085,13.0,1996-05-10 21:19:30
100398,16.0,1996-05-12 06:07:08
102523,19.0,1996-05-12 11:39:39
109128,21.0,1996-05-13 08:59:30
116485,24.0,1996-05-14 00:42:00
116583,26.0,1996-05-14 01:00:49
123065,29.0,1996-05-14 18:19:33
125696,31.0,1996-05-15 08:35:26
127062,33.0,1996-05-15 11:46:31
134100,36.0,1996-05-16 12:42:11
142800,38.0,1996-05-17 16:40:45
144314,43.0,1996-05-17 19:20:54
158871,46.0,1996-05-19 18:09:59
180675,47.0,1996-05-22 15:37:44
220962,50.0,1996-05-27 16:56:53
230700,51.0,1996-05-29 18:22:07
238977,54.0,1996-05-30 17:58:33
239928,55.0,1996-05-30 19:10:13
246748,58.0,1996-05-31 15:44:57
255253,61.0,1996-06-01 20:40:54
269524,64.0,1996-06-04 01:13:27
282541,67.0,1996-06-05 12:58:55
299564,70.0,1996-06-07 09:10:01
307344,73.0,1996-06-08 05:43:48
307574,77.0,1996-06-08 06:31:18
324355,81.0,1996-06-10 10:04:30
332127,85.0,1996-06-11 01:59:19
340157,86.0,1996-06-11 19:47:43
343650,88.0,1996-06-12 12:18:16
360958,91.0,1996-06-13 23:29:04
382904,94.0,1996-06-17 11:52:31
384469,97.0,1996-06-17 14:44:42
389764,100.0,1996-06-18 08:00:23
396926,103.0,1996-06-19 06:27:52
403119,106.0,1996-06-19 17:01:52
432425,108.0,1996-06-23 07:35:26
438508,112.0,1996-06-23 17:30:56
441426,116.0,1996-06-23 22:27:57
457712,121.0,1996-06-25 08:47:37
488889,125.0,1996-06-27 16:49:10
501060,127.0,1996-06-29 11:56:29
526001,129.0,1996-07-02 22:22:27
531714,132.0,1996-07-03 12:06:00
554384,135.0,1996-07-05 19:45:57
559000,137.0,1996-07-06 15:32:57
562216,140.0,1996-07-06 22:09:38
564117,142.0,1996-07-07 05:58:28
572795,145.0,1996-07-08 05:14:36
599482,148.0,1996-07-10 23:14:32
601198,150.0,1996-07-11 04:30:35
611301,153.0,1996-07-12 11:24:59
673060,156.0,1996-07-19 13:28:12
677646,160.0,1996-07-19 19:46:26
687270,164.0,1996-07-21 10:34:04
735488,167.0,1996-08-01 23:32:26
913502,170.0,1996-08-27 02:25:27
1251177,174.0,1996-10-26 14:10:31
1329816,177.0,1996-11-08 19:10:20
1341445,180.0,1996-11-10 20:41:06
