ind,rating,timestamp
198,4.0,1996-03-29 15:25:22
329,8.0,1996-03-30 15:00:48
524,12.0,1996-04-04 13:44:47
716,16.0,1996-04-10 10:24:03
881,20.0,1996-04-13 12:58:32
1012,25.0,1996-04-15 07:34:19
1060,29.0,1996-04-15 14:04:58
1069,32.0,1996-04-16 10:46:15
1364,34.0,1996-04-22 16:29:30
1637,36.0,1996-04-23 21:22:36
1703,40.0,1996-04-26 07:56:20
1861,44.0,1996-04-28 16:07:20
2203,48.0,1996-05-02 15:37:04
2476,52.0,1996-05-08 15:18:06
2841,55.0,1996-05-10 01:41:36
2896,60.0,1996-05-10 06:33:00
3312,63.0,1996-05-11 20:01:07
3492,66.0,1996-05-12 03:37:46
3812,71.0,1996-05-12 20:55:57
4007,75.0,1996-05-13 14:40:29
4431,78.0,1996-05-15 05:38:35
4530,83.0,1996-05-15 11:37:55
4761,87.0,1996-05-16 08:47:16
4857,91.0,1996-05-16 10:46:52
5272,94.0,1996-05-17 11:11:26
5414,98.0,1996-05-17 14:44:06
5582,101.0,1996-05-18 10:11:36
5810,105.0,1996-05-19 09:29:06
5893,109.0,1996-05-19 14:41:07
6000,112.0,1996-05-19 17:35:06
6134,116.0,1996-05-19 19:14:22
6314,120.0,1996-05-20 02:58:08
6592,124.0,1996-05-20 13:14:48
6752,129.0,1996-05-21 11:46:34
7237,134.0,1996-05-23 17:50:40
7303,139.0,1996-05-23 20:25:28
7461,144.0,1996-05-24 13:25:47
7558,147.0,1996-05-24 17:39:58
7993,150.0,1996-05-25 21:11:44
8168,154.0,1996-05-26 09:43:44
8340,159.0,1996-05-26 23:17:50
8473,164.0,1996-05-27 09:07:15
8664,165.0,1996-05-27 23:39:02
8771,169.0,1996-05-29 12:52:46
8856,173.0,1996-05-29 14:25:42
9084,176.0,1996-05-29 21:30:38
9525,180.0,1996-05-30 14:31:54
9665,185.0,1996-05-30 19:23:22
10217,190.0,1996-06-01 17:32:50
10355,193.0,1996-06-02 06:50:20
10462,197.0,1996-06-02 09:28:47
10718,200.0,1996-06-03 14:54:23
12010,204.0,1996-06-07 16:17:13
12074,209.0,1996-06-07 18:11:09
12126,213.0,1996-06-07 22:33:29
12184,217.0,1996-06-08 04:55:39
12360,222.0,1996-06-09 08:06:59
12575,225.0,1996-06-09 22:32:00
12827,230.0,1996-06-10 19:19:26
13074,233.0,1996-06-11 18:15:11
13599,234.0,1996-06-12 16:38:23
13806,237.0,1996-06-13 13:19:36
13908,240.0,1996-06-13 16:39:07
14505,243.0,1996-06-16 21:31:26
14775,247.0,1996-06-17 11:12:03
15052,251.0,1996-06-17 13:51:45
16446,255.0,1996-06-22 15:16:32
16714,260.0,1996-06-23 11:06:13
17009,263.0,1996-06-23 19:19:56
17131,268.0,1996-06-23 21:01:36
17220,271.0,1996-06-24 07:31:18
17361,274.0,1996-06-24 11:33:10
17538,279.0,1996-06-25 08:19:19
18051,283.0,1996-06-26 12:50:49
18193,287.0,1996-06-26 16:44:28
18617,289.0,1996-06-27 11:17:31
18990,293.0,1996-06-29 11:48:48
19919,296.0,1996-07-03 07:21:03
20268,297.0,1996-07-04 01:39:54
20428,300.0,1996-07-04 10:18:36
20812,303.0,1996-07-05 12:49:46
21480,308.0,1996-07-07 09:46:34
21564,312.0,1996-07-07 15:56:18
22362,317.0,1996-07-10 08:06:25
22509,320.0,1996-07-10 10:01:13
23042,323.0,1996-07-12 11:25:02
23271,326.0,1996-07-12 19:03:54
23285,330.0,1996-07-12 21:02:16
24069,334.0,1996-07-16 15:43:03
24295,338.0,1996-07-17 07:51:53
24422,342.0,1996-07-17 18:40:59
24475,347.0,1996-07-18 06:44:27
25600,350.0,1996-07-22 13:21:27
26006,355.0,1996-07-24 06:06:12
27828,358.0,1996-08-02 21:36:09
28707,363.0,1996-08-06 20:48:50
28959,366.0,1996-08-08 03:52:37
29151,369.0,1996-08-09 17:02:32
29446,373.0,1996-08-12 08:41:40
29728,378.0,1996-08-13 14:29:05
30059,381.0,1996-08-14 10:12:47
30399,385.0,1996-08-15 06:04:01
30562,389.0,1996-08-15 11:54:18
30923,394.0,1996-08-15 22:35:29
31076,398.0,1996-08-16 14:00:40
31289,402.0,1996-08-16 18:28:19
31422,406.0,1996-08-17 00:53:48
31773,410.0,1996-08-19 07:04:16
31890,414.0,1996-08-19 20:16:12
32199,417.0,1996-08-20 11:26:37
32297,421.0,1996-08-20 12:01:01
32969,424.0,1996-08-22 13:26:39
33428,425.0,1996-08-23 19:34:13
33887,428.0,1996-08-25 20:16:28
34230,431.0,1996-08-27 11:19:46
